Time,Va,Vb,Vc,Ia,Ib,Ic,Ea,Eb,Ec,Theta,Sector
0.0024,12.0000,1.6063,0.0000,11.1910,0.0000,-11.1910,2.0260,-2.9291,0.9031,0.7414,0
0.0024,12.0000,1.6094,0.0000,11.1749,0.0000,-11.1749,2.0329,-2.9271,0.8941,0.7446,0
0.0024,12.0000,1.6125,0.0000,11.1588,0.0000,-11.1588,2.0399,-2.9250,0.8851,0.7477,0
0.0024,12.0000,1.6157,0.0000,11.1427,0.0000,-11.1427,2.0468,-2.9229,0.8761,0.7508,0
0.0024,12.0000,1.6189,0.0000,11.1267,0.0000,-11.1267,2.0536,-2.9207,0.8671,0.7540,0
0.0024,12.0000,1.6221,0.0000,11.1106,0.0000,-11.1106,2.0605,-2.9186,0.8581,0.7571,0
0.0024,12.0000,1.6254,0.0000,11.0946,0.0000,-11.0946,2.0673,-2.9164,0.8490,0.7603,0
0.0024,12.0000,1.6288,0.0000,11.0786,0.0000,-11.0786,2.0742,-2.9142,0.8400,0.7634,0
0.0024,12.0000,1.6322,0.0000,11.0625,0.0000,-11.0625,2.0810,-2.9119,0.8309,0.7665,0
0.0025,12.0000,1.6356,0.0000,11.0465,0.0000,-11.0465,2.0877,-2.9096,0.8219,0.7697,0
0.0025,12.0000,1.6390,0.0000,11.0305,0.0000,-11.0305,2.0945,-2.9073,0.8128,0.7728,0
0.0025,12.0000,1.6425,0.0000,11.0145,0.0000,-11.0145,2.1012,-2.9050,0.8037,0.7760,0
0.0025,12.0000,1.6461,0.0000,10.9985,0.0000,-10.9985,2.1080,-2.9026,0.7946,0.7791,0
0.0025,12.0000,1.6497,0.0000,10.9825,0.0000,-10.9825,2.1146,-2.9002,0.7856,0.7823,0
0.0025,12.0000,1.6533,0.0000,10.9666,0.0000,-10.9666,2.1213,-2.8978,0.7765,0.7854,0
0.0025,12.0000,1.6570,0.0000,10.9506,0.0000,-10.9506,2.1280,-2.8953,0.7673,0.7885,0
0.0025,12.0000,1.6607,0.0000,10.9347,0.0000,-10.9347,2.1346,-2.8928,0.7582,0.7917,0
0.0025,12.0000,1.6645,0.0000,10.9187,0.0000,-10.9187,2.1412,-2.8903,0.7491,0.7948,0
0.0025,12.0000,1.6683,0.0000,10.9028,0.0000,-10.9028,2.1478,-2.8878,0.7400,0.7980,0
0.0026,12.0000,1.6722,0.0000,10.8869,0.0000,-10.8869,2.1544,-2.8852,0.7308,0.8011,0
0.0026,12.0000,1.6761,0.0000,10.8710,0.0000,-10.8710,2.1609,-2.8826,0.7217,0.8042,0
0.0026,12.0000,1.6800,0.0000,10.8551,0.0000,-10.8551,2.1675,-2.8800,0.7125,0.8074,0
0.0026,12.0000,1.6840,0.0000,10.8392,0.0000,-10.8392,2.1740,-2.8773,0.7034,0.8105,0
0.0026,12.0000,1.6880,0.0000,10.8233,0.0000,-10.8233,2.1804,-2.8747,0.6942,0.8137,0
0.0026,12.0000,1.6921,0.0000,10.8075,0.0000,-10.8075,2.1869,-2.8720,0.6851,0.8168,0
0.0026,12.0000,1.6962,0.0000,10.7916,0.0000,-10.7916,2.1933,-2.8692,0.6759,0.8200,0
0.0026,12.0000,1.7003,0.0000,10.7758,0.0000,-10.7758,2.1998,-2.8665,0.6667,0.8231,0
0.0026,12.0000,1.7045,0.0000,10.7600,0.0000,-10.7600,2.2062,-2.8637,0.6575,0.8262,0
0.0026,12.0000,1.7087,0.0000,10.7442,0.0000,-10.7442,2.2125,-2.8608,0.6483,0.8294,0
0.0027,12.0000,1.7130,0.0000,10.7284,0.0000,-10.7284,2.2189,-2.8580,0.6391,0.8325,0
0.0027,12.0000,1.7173,0.0000,10.7126,0.0000,-10.7126,2.2252,-2.8551,0.6299,0.8357,0
0.0027,12.0000,1.7217,0.0000,10.6968,0.0000,-10.6968,2.2315,-2.8522,0.6207,0.8388,0
0.0027,12.0000,1.7261,0.0000,10.6810,0.0000,-10.6810,2.2378,-2.8493,0.6114,0.8419,0
0.0027,12.0000,1.7306,0.0000,10.6653,0.0000,-10.6653,2.2441,-2.8463,0.6022,0.8451,0
0.0027,12.0000,1.7350,0.0000,10.6495,0.0000,-10.6495,2.2503,-2.8433,0.5930,0.8482,0
0.0027,12.0000,1.7396,0.0000,10.6338,0.0000,-10.6338,2.2566,-2.8403,0.5837,0.8514,0
0.0027,12.0000,1.7441,0.0000,10.6181,0.0000,-10.6181,2.2628,-2.8372,0.5745,0.8545,0
0.0027,12.0000,1.7488,0.0000,10.6024,0.0000,-10.6024,2.2689,-2.8342,0.5652,0.8577,0
0.0027,12.0000,1.7534,0.0000,10.5867,0.0000,-10.5867,2.2751,-2.8311,0.5560,0.8608,0
0.0028,12.0000,1.7581,0.0000,10.5711,0.0000,-10.5711,2.2812,-2.8279,0.5467,0.8639,0
0.0028,12.0000,1.7629,0.0000,10.5554,0.0000,-10.5554,2.2873,-2.8248,0.5374,0.8671,0
0.0028,12.0000,1.7676,0.0000,10.5398,0.0000,-10.5398,2.2934,-2.8216,0.5282,0.8702,0
0.0028,12.0000,1.7725,0.0000,10.5242,0.0000,-10.5242,2.2995,-2.8184,0.5189,0.8734,0
0.0028,12.0000,1.7773,0.0000,10.5085,0.0000,-10.5085,2.3055,-2.8151,0.5096,0.8765,0
0.0028,12.0000,1.7822,0.0000,10.4929,0.0000,-10.4929,2.3115,-2.8118,0.5003,0.8796,0
0.0028,12.0000,1.7872,0.0000,10.4774,0.0000,-10.4774,2.3175,-2.8085,0.4910,0.8828,0
0.0028,12.0000,1.7922,0.0000,10.4618,0.0000,-10.4618,2.3235,-2.8052,0.4817,0.8859,0
0.0028,12.0000,1.7972,0.0000,10.4463,0.0000,-10.4462,2.3295,-2.8019,0.4724,0.8891,0
0.0028,12.0000,1.8023,0.0000,10.4307,0.0000,-10.4307,2.3354,-2.7985,0.4631,0.8922,0
0.0029,12.0000,1.8074,0.0000,10.4152,0.0000,-10.4152,2.3413,-2.7951,0.4538,0.8954,0
0.0029,12.0000,1.8125,0.0000,10.3997,0.0000,-10.3997,2.3472,-2.7916,0.4445,0.8985,0
0.0029,12.0000,1.8177,0.0000,10.3842,0.0000,-10.3842,2.3530,-2.7882,0.4351,0.9016,0
0.0029,12.0000,1.8230,0.0000,10.3687,0.0000,-10.3687,2.3589,-2.7847,0.4258,0.9048,0
0.0029,12.0000,1.8283,0.0000,10.3533,0.0000,-10.3533,2.3647,-2.7812,0.4165,0.9079,0
0.0029,12.0000,1.8336,0.0000,10.3378,0.0000,-10.3378,2.3705,-2.7776,0.4071,0.9111,0
0.0029,12.0000,1.8389,0.0000,10.3224,0.0000,-10.3224,2.3762,-2.7740,0.3978,0.9142,0
0.0029,12.0000,1.8443,0.0000,10.3070,0.0000,-10.3070,2.3820,-2.7704,0.3885,0.9173,0
0.0029,12.0000,1.8498,0.0000,10.2916,0.0000,-10.2916,2.3877,-2.7668,0.3791,0.9205,0
0.0029,12.0000,1.8553,0.0000,10.2762,0.0000,-10.2762,2.3934,-2.7631,0.3698,0.9236,0
0.0030,12.0000,1.8608,0.0000,10.2609,0.0000,-10.2609,2.3991,-2.7595,0.3604,0.9268,0
0.0030,12.0000,1.8664,0.0000,10.2455,0.0000,-10.2455,2.4047,-2.7558,0.3510,0.9299,0
0.0030,12.0000,1.8720,0.0000,10.2302,0.0000,-10.2302,2.4103,-2.7520,0.3417,0.9331,0
0.0030,12.0000,1.8776,0.0000,10.2149,0.0000,-10.2149,2.4159,-2.7482,0.3323,0.9362,0
0.0030,12.0000,1.8833,0.0000,10.1996,0.0000,-10.1996,2.4215,-2.7445,0.3230,0.9393,0
0.0030,12.0000,1.8890,0.0000,10.1844,0.0000,-10.1844,2.4271,-2.7406,0.3136,0.9425,0
0.0030,12.0000,1.8948,0.0000,10.1691,0.0000,-10.1691,2.4326,-2.7368,0.3042,0.9456,0
0.0030,12.0000,1.9006,0.0000,10.1539,0.0000,-10.1539,2.4381,-2.7329,0.2948,0.9488,0
0.0030,12.0000,1.9065,0.0000,10.1386,0.0000,-10.1386,2.4436,-2.7290,0.2854,0.9519,0
0.0030,12.0000,1.9124,0.0000,10.1235,0.0000,-10.1235,2.4490,-2.7251,0.2761,0.9550,0
0.0031,12.0000,1.9183,0.0000,10.1083,0.0000,-10.1083,2.4545,-2.7211,0.2667,0.9582,0
0.0031,12.0000,1.9243,0.0000,10.0931,0.0000,-10.0931,2.4599,-2.7171,0.2573,0.9613,0
0.0031,12.0000,1.9303,0.0000,10.0780,0.0000,-10.0780,2.4652,-2.7131,0.2479,0.9645,0
0.0031,12.0000,1.9363,0.0000,10.0629,0.0000,-10.0628,2.4706,-2.7091,0.2385,0.9676,0
0.0031,12.0000,1.9424,0.0000,10.0477,0.0000,-10.0477,2.4759,-2.7050,0.2291,0.9708,0
0.0031,12.0000,1.9486,0.0000,10.0327,0.0000,-10.0327,2.4812,-2.7010,0.2197,0.9739,0
0.0031,12.0000,1.9547,0.0000,10.0176,0.0000,-10.0176,2.4865,-2.6968,0.2103,0.9770,0
0.0031,12.0000,1.9610,0.0000,10.0026,0.0000,-10.0026,2.4918,-2.6927,0.2009,0.9802,0
0.0031,12.0000,1.9672,0.0000,9.9875,0.0000,-9.9875,2.4970,-2.6885,0.1915,0.9833,0
0.0031,12.0000,1.9735,0.0000,9.9725,0.0000,-9.9725,2.5022,-2.6843,0.1821,0.9865,0
0.0032,12.0000,1.9798,0.0000,9.9575,0.0000,-9.9575,2.5074,-2.6801,0.1727,0.9896,0
0.0032,12.0000,1.9862,0.0000,9.9426,0.0000,-9.9426,2.5126,-2.6759,0.1633,0.9927,0
0.0032,12.0000,1.9926,0.0000,9.9276,0.0000,-9.9276,2.5177,-2.6716,0.1539,0.9959,0
0.0032,12.0000,1.9991,0.0000,9.9127,0.0000,-9.9127,2.5228,-2.6673,0.1445,0.9990,0
0.0032,12.0000,2.0056,0.0000,9.8978,0.0000,-9.8978,2.5279,-2.6630,0.1350,1.0022,0
0.0032,12.0000,2.0121,0.0000,9.8829,0.0000,-9.8829,2.5330,-2.6586,0.1256,1.0053,0
0.0032,12.0000,2.0187,0.0000,9.8681,0.0000,-9.8681,2.5380,-2.6542,0.1162,1.0085,0
0.0032,12.0000,2.0253,0.0000,9.8532,0.0000,-9.8532,2.5430,-2.6498,0.1068,1.0116,0
0.0032,12.0000,2.0319,0.0000,9.8384,0.0000,-9.8384,2.5480,-2.6454,0.0974,1.0147,0
0.0032,12.0000,2.0386,0.0000,9.8236,0.0000,-9.8236,2.5530,-2.6409,0.0879,1.0179,0
0.0033,12.0000,2.0453,0.0000,9.8088,0.0000,-9.8088,2.5579,-2.6364,0.0785,1.0210,0
0.0033,12.0000,2.0521,0.0000,9.7941,0.0000,-9.7941,2.5628,-2.6319,0.0691,1.0242,0
0.0033,12.0000,2.0589,0.0000,9.7793,0.0000,-9.7793,2.5677,-2.6274,0.0597,1.0273,0
0.0033,12.0000,2.0657,0.0000,9.7646,0.0000,-9.7646,2.5726,-2.6228,0.0503,1.0304,0
0.0033,12.0000,2.0726,0.0000,9.7499,0.0000,-9.7499,2.5774,-2.6183,0.0408,1.0336,0
0.0033,12.0000,2.0795,0.0000,9.7353,0.0000,-9.7353,2.5822,-2.6136,0.0314,1.0367,0
0.0033,12.0000,2.0865,0.0000,9.7206,0.0000,-9.7206,2.5870,-2.6090,0.0220,1.0399,0
0.0033,12.0000,2.0935,0.0000,9.7060,0.0000,-9.7060,2.5918,-2.6043,0.0126,1.0430,0
0.0033,12.0000,2.1005,0.0000,9.6914,0.0000,-9.6914,2.5965,-2.5996,0.0031,1.0462,0
0.0033,0.0000,12.0000,0.0000,8.5748,1.0334,-9.6083,2.6012,-2.5949,-0.0063,1.0493,1
0.0034,0.0000,12.0000,0.0000,7.5123,2.0160,-9.5283,2.6059,-2.5902,-0.0157,1.0524,1
0.0034,0.0000,12.0000,0.0000,6.5011,2.9502,-9.4513,2.6106,-2.5854,-0.0251,1.0556,1
0.0034,0.0000,12.0000,0.0000,5.5388,3.8384,-9.3772,2.6152,-2.5806,-0.0346,1.0587,1
0.0034,0.0000,12.0000,0.0000,4.6230,4.6827,-9.3057,2.6198,-2.5758,-0.0440,1.0619,1
0.0034,0.0000,12.0000,0.0000,3.7514,5.4855,-9.2368,2.6244,-2.5710,-0.0534,1.0650,1
0.0034,0.0000,12.0000,0.0000,2.9218,6.2486,-9.1704,2.6289,-2.5661,-0.0628,1.0681,1
0.0034,0.0000,12.0000,0.0000,2.1323,6.9740,-9.1062,2.6335,-2.5612,-0.0723,1.0713,1
0.0034,0.0000,12.0000,0.0000,1.3808,7.6635,-9.0443,2.6380,-2.5563,-0.0817,1.0744,1
0.0034,0.0000,12.0000,0.0000,0.6656,8.3190,-8.9845,2.6424,-2.5513,-0.0911,1.0776,1
0.0034,0.0000,12.0000,0.0000,-0.0152,8.9419,-8.9267,2.6469,-2.5464,-0.1005,1.0807,1
0.0035,24.0000,12.0000,0.0000,0.8974,8.7537,-9.6511,2.6513,-2.5414,-0.1099,1.0839,1
0.0035,0.0000,12.0000,0.0000,0.2044,9.3545,-9.5589,2.6557,-2.5363,-0.1194,1.0870,1
0.0035,0.0000,12.0000,0.0000,-0.4552,9.9255,-9.4703,2.6601,-2.5313,-0.1288,1.0901,1
0.0035,24.0000,12.0000,0.0000,0.4776,9.6879,-10.1655,2.6644,-2.5262,-0.1382,1.0933,1
0.0035,0.0000,12.0000,0.0000,-0.1962,10.2416,-10.0455,2.6687,-2.5211,-0.1476,1.0964,1
0.0035,24.0000,12.0000,0.0000,0.7232,9.9876,-10.7107,2.6730,-2.5160,-0.1570,1.0996,1
0.0035,0.0000,12.0000,0.0000,0.0366,10.5257,-10.5623,2.6773,-2.5109,-0.1664,1.1027,1
0.0035,0.0000,12.0000,0.0000,-0.6169,11.0371,-10.4202,2.6815,-2.5057,-0.1758,1.1058,1
0.0035,24.0000,12.0000,0.0000,0.3217,10.7427,-11.0644,2.6857,-2.5005,-0.1852,1.1090,1
0.0035,0.0000,12.0000,0.0000,-0.3465,11.2425,-10.8960,2.6899,-2.4953,-0.1947,1.1121,1
0.0036,24.0000,12.0000,0.0000,0.5781,10.9371,-11.5152,2.6941,-2.4900,-0.2041,1.1153,1
0.0036,0.0000,12.0000,0.0000,-0.1035,11.4264,-11.3229,2.6982,-2.4848,-0.2135,1.1184,1
0.0036,24.0000,12.0000,0.0000,0.8085,11.1109,-11.9194,2.7023,-2.4795,-0.2229,1.1216,1
0.0036,0.0000,12.0000,0.0000,0.1149,11.5907,-11.7056,2.7064,-2.4742,-0.2323,1.1247,1
0.0036,0.0000,12.0000,0.0000,-0.5452,12.0466,-11.5013,2.7105,-2.4688,-0.2416,1.1278,1
0.0036,24.0000,12.0000,0.0000,0.3871,11.6993,-12.0864,2.7145,-2.4634,-0.2510,1.1310,1
0.0036,0.0000,12.0000,0.0000,-0.2871,12.1488,-11.8617,2.7185,-2.4581,-0.2604,1.1341,1
0.0036,24.0000,12.0000,0.0000,0.6318,11.7956,-12.4274,2.7225,-2.4526,-0.2698,1.1373,1
0.0036,0.0000,12.0000,0.0000,-0.0551,12.2393,-12.1842,2.7264,-2.4472,-0.2792,1.1404,1
0.0036,24.0000,12.0000,0.0000,0.8518,11.8806,-12.7323,2.7303,-2.4417,-0.2886,1.1435,1
0.0037,0.0000,12.0000,0.0000,0.1533,12.3191,-12.4725,2.7342,-2.4362,-0.2980,1.1467,1
0.0037,0.0000,12.0000,0.0000,-0.5114,12.7357,-12.2244,2.7381,-2.4307,-0.3073,1.1498,1
0.0037,24.0000,12.0000,0.0000,0.4166,12.3512,-12.7678,2.7419,-2.4252,-0.3167,1.1530,1
0.0037,0.0000,12.0000,0.0000,-0.2617,12.7651,-12.5034,2.7457,-2.4196,-0.3261,1.1561,1
0.0037,24.0000,12.0000,0.0000,0.6534,12.3780,-13.0314,2.7495,-2.4141,-0.3355,1.1593,1
0.0037,0.0000,12.0000,0.0000,-0.0372,12.7896,-12.7524,2.7533,-2.4084,-0.3448,1.1624,1
0.0037,24.0000,12.0000,0.0000,0.8662,12.4002,-13.2664,2.7570,-2.4028,-0.3542,1.1655,1
0.0037,0.0000,12.0000,0.0000,0.1645,12.8096,-12.9741,2.7607,-2.3972,-0.3635,1.1687,1
0.0037,0.0000,12.0000,0.0000,-0.5033,13.1985,-12.6951,2.7644,-2.3915,-0.3729,1.1718,1
0.0037,24.0000,12.0000,0.0000,0.4217,12.7875,-13.2092,2.7680,-2.3858,-0.3822,1.1750,1
0.0038,0.0000,12.0000,0.0000,-0.2594,13.1763,-12.9169,2.7716,-2.3801,-0.3916,1.1781,1
0.0038,24.0000,12.0000,0.0000,0.6531,12.7653,-13.4184,2.7752,-2.3743,-0.4009,1.1812,1
0.0038,0.0000,12.0000,0.0000,-0.0400,13.1541,-13.1141,2.7788,-2.3685,-0.4103,1.1844,1
0.0038,24.0000,12.0000,0.0000,0.8611,12.7430,-13.6041,2.7823,-2.3627,-0.4196,1.1875,1
0.0038,0.0000,12.0000,0.0000,0.1572,13.1318,-13.2889,2.7859,-2.3569,-0.4289,1.1907,1
0.0038,0.0000,12.0000,0.0000,-0.5127,13.5010,-12.9882,2.7893,-2.3511,-0.4383,1.1938,1
0.0038,24.0000,12.0000,0.0000,0.4103,13.0713,-13.4816,2.7928,-2.3452,-0.4476,1.1970,1
0.0038,0.0000,12.0000,0.0000,-0.2726,13.4423,-13.1697,2.7962,-2.3393,-0.4569,1.2001,1
0.0038,24.0000,12.0000,0.0000,0.6381,13.0143,-13.6524,2.7996,-2.3334,-0.4662,1.2032,1
0.0038,0.0000,12.0000,0.0000,-0.0566,13.3869,-13.3304,2.8030,-2.3275,-0.4755,1.2064,1
0.0039,24.0000,12.0000,0.0000,0.8430,12.9605,-13.8035,2.8063,-2.3215,-0.4848,1.2095,1
0.0039,0.0000,12.0000,0.0000,0.1376,13.3346,-13.4722,2.8097,-2.3155,-0.4941,1.2127,1
0.0039,0.0000,12.0000,0.0000,-0.5336,13.6899,-13.1562,2.8129,-2.3095,-0.5034,1.2158,1
0.0039,24.0000,12.0000,0.0000,0.3882,13.2469,-13.6351,2.8162,-2.3035,-0.5127,1.2189,1
0.0039,0.0000,12.0000,0.0000,-0.2959,13.6053,-13.3093,2.8194,-2.2975,-0.5220,1.2221,1
0.0039,24.0000,12.0000,0.0000,0.6137,13.1652,-13.7789,2.8226,-2.2914,-0.5313,1.2252,1
0.0039,0.0000,12.0000,0.0000,-0.0820,13.5264,-13.4443,2.8258,-2.2853,-0.5405,1.2284,1
0.0039,24.0000,12.0000,0.0000,0.8165,13.0890,-13.9055,2.8290,-2.2792,-0.5498,1.2315,1
0.0039,0.0000,12.0000,0.0000,0.1103,13.4527,-13.5630,2.8321,-2.2730,-0.5591,1.2346,1
0.0039,0.0000,12.0000,0.0000,-0.5618,13.7980,-13.2362,2.8352,-2.2669,-0.5683,1.2378,1
0.0040,24.0000,12.0000,0.0000,0.3592,13.3456,-13.7048,2.8383,-2.2607,-0.5776,1.2409,1
0.0040,0.0000,12.0000,0.0000,-0.3256,13.6950,-13.3694,2.8413,-2.2545,-0.5868,1.2441,1
0.0040,24.0000,12.0000,0.0000,0.5833,13.2464,-13.8297,2.8443,-2.2482,-0.5961,1.2472,1
0.0040,0.0000,12.0000,0.0000,-0.1130,13.5993,-13.4863,2.8473,-2.2420,-0.6053,1.2504,1
0.0040,24.0000,12.0000,0.0000,0.7850,13.1542,-13.9392,2.8502,-2.2357,-0.6145,1.2535,1
0.0040,0.0000,12.0000,0.0000,0.0782,13.5104,-13.5887,2.8532,-2.2294,-0.6237,1.2566,1
0.0040,0.0000,12.0000,0.0000,-0.5943,13.8487,-13.2544,2.8561,-2.2231,-0.6330,1.2598,1
0.0040,24.0000,12.0000,0.0000,0.3263,13.3895,-13.7158,2.8589,-2.2168,-0.6422,1.2629,1
0.0040,0.0000,12.0000,0.0000,-0.3589,13.7324,-13.3735,2.8618,-2.2104,-0.6514,1.2661,1
0.0040,24.0000,12.0000,0.0000,0.5497,13.2777,-13.8273,2.8646,-2.2040,-0.6606,1.2692,1
0.0041,0.0000,12.0000,0.0000,-0.1470,13.6248,-13.4778,2.8674,-2.1976,-0.6698,1.2723,1
0.0041,24.0000,12.0000,0.0000,0.7507,13.1740,-13.9247,2.8701,-2.1912,-0.6789,1.2755,1
0.0041,0.0000,12.0000,0.0000,0.0437,13.5250,-13.5687,2.8729,-2.1847,-0.6881,1.2786,1
0.0041,0.0000,12.0000,0.0000,-0.6291,13.8581,-13.2291,2.8756,-2.1783,-0.6973,1.2818,1
0.0041,24.0000,12.0000,0.0000,0.2913,13.3941,-13.6855,2.8782,-2.1718,-0.7065,1.2849,1
0.0041,0.0000,12.0000,0.0000,-0.3940,13.7324,-13.3384,2.8809,-2.1653,-0.7156,1.2881,1
0.0041,24.0000,12.0000,0.0000,0.5144,13.2732,-13.7877,2.8835,-2.1587,-0.7248,1.2912,1
0.0041,0.0000,12.0000,0.0000,-0.1823,13.6161,-13.4338,2.8861,-2.1522,-0.7339,1.2943,1
0.0041,24.0000,12.0000,0.0000,0.7153,13.1614,-13.8766,2.8886,-2.1456,-0.7430,1.2975,1
0.0041,0.0000,12.0000,0.0000,0.0082,13.5084,-13.5167,2.8912,-2.1390,-0.7522,1.3006,1
0.0042,10.3426,12.0000,0.0000,0.0078,13.5015,-13.5098,2.8937,-2.1324,-0.7613,1.3038,1
0.0042,10.3463,12.0000,0.0000,0.0074,13.4942,-13.5024,2.8961,-2.1257,-0.7704,1.3069,1
0.0042,10.3499,12.0000,0.0000,0.0071,13.4865,-13.4947,2.8986,-2.1191,-0.7795,1.3100,1
0.0042,10.3536,12.0000,0.0000,0.0067,13.4783,-13.4866,2.9010,-2.1124,-0.7886,1.3132,1
0.0042,10.3571,12.0000,0.0000,0.0064,13.4698,-13.4781,2.9034,-2.1057,-0.7977,1.3163,1
0.0042,10.3607,12.0000,0.0000,0.0061,13.4610,-13.4692,2.9058,-2.0990,-0.8068,1.3195,1
0.0042,10.3642,12.0000,0.0000,0.0058,13.4518,-13.4600,2.9081,-2.0922,-0.8158,1.3226,1
0.0042,10.3676,12.0000,0.0000,0.0055,13.4422,-13.4505,2.9104,-2.0855,-0.8249,1.3258,1
0.0042,10.3710,12.0000,0.0000,0.0052,13.4324,-13.4406,2.9127,-2.0787,-0.8340,1.3289,1
0.0042,10.3744,12.0000,0.0000,0.0050,13.4223,-13.4305,2.9149,-2.0719,-0.8430,1.3320,1
0.0043,10.3777,12.0000,0.0000,0.0047,13.4119,-13.4201,2.9171,-2.0651,-0.8521,1.3352,1
0.0043,10.3810,12.0000,0.0000,0.0045,13.4012,-13.4094,2.9193,-2.0582,-0.8611,1.3383,1
0.0043,10.3842,12.0000,0.0000,0.0043,13.3903,-13.3985,2.9215,-2.0513,-0.8701,1.3415,1
0.0043,10.3874,12.0000,0.0000,0.0041,13.3791,-13.3873,2.9236,-2.0445,-0.8791,1.3446,1
0.0043,10.3906,12.0000,0.0000,0.0039,13.3677,-13.3759,2.9257,-2.0375,-0.8881,1.3477,1
0.0043,10.3937,12.0000,0.0000,0.0037,13.3561,-13.3643,2.9278,-2.0306,-0.8971,1.3509,1
0.0043,10.3967,12.0000,0.0000,0.0035,13.3442,-13.3525,2.9298,-2.0237,-0.9061,1.3540,1
0.0043,10.3998,12.0000,0.0000,0.0033,13.3322,-13.3404,2.9318,-2.0167,-0.9151,1.3572,1
0.0043,10.4027,12.0000,0.0000,0.0032,13.3200,-13.3282,2.9338,-2.0097,-0.9241,1.3603,1
0.0043,10.4057,12.0000,0.0000,0.0030,13.3076,-13.3158,2.9357,-2.0027,-0.9330,1.3635,1
0.0044,10.4086,12.0000,0.0000,0.0029,13.2950,-13.3032,2.9377,-1.9957,-0.9420,1.3666,1
0.0044,10.4114,12.0000,0.0000,0.0027,13.2822,-13.2905,2.9396,-1.9886,-0.9509,1.3697,1
0.0044,10.4142,12.0000,0.0000,0.0026,13.2693,-13.2776,2.9414,-1.9816,-0.9599,1.3729,1
0.0044,10.4170,12.0000,0.0000,0.0025,13.2563,-13.2645,2.9433,-1.9745,-0.9688,1.3760,1
0.0044,10.4197,12.0000,0.0000,0.0024,13.2431,-13.2513,2.9451,-1.9674,-0.9777,1.3792,1
0.0044,10.4224,12.0000,0.0000,0.0022,13.2297,-13.2380,2.9469,-1.9603,-0.9866,1.3823,1
0.0044,10.4250,12.0000,0.0000,0.0021,13.2163,-13.2245,2.9486,-1.9531,-0.9955,1.3854,1
0.0044,10.4276,12.0000,0.0000,0.0020,13.2027,-13.2109,2.9503,-1.9459,-1.0044,1.3886,1
0.0044,10.4301,12.0000,0.0000,0.0019,13.1889,-13.1972,2.9520,-1.9388,-1.0133,1.3917,1
0.0044,10.4326,12.0000,0.0000,0.0018,13.1751,-13.1833,2.9537,-1.9316,-1.0221,1.3949,1
0.0045,10.4351,12.0000,0.0000,0.0017,13.1612,-13.1694,2.9553,-1.9243,-1.0310,1.3980,1
0.0045,10.4375,12.0000,0.0000,0.0017,13.1471,-13.1553,2.9569,-1.9171,-1.0398,1.4012,1
0.0045,10.4398,12.0000,0.0000,0.0016,13.1330,-13.1412,2.9585,-1.9098,-1.0487,1.4043,1
0.0045,10.4421,12.0000,0.0000,0.0015,13.1187,-13.1270,2.9601,-1.9026,-1.0575,1.4074,1
0.0045,10.4444,12.0000,0.0000,0.0014,13.1044,-13.1126,2.9616,-1.8953,-1.0663,1.4106,1
0.0045,10.4467,12.0000,0.0000,0.0014,13.0900,-13.0982,2.9631,-1.8879,-1.0751,1.4137,1
0.0045,10.4488,12.0000,0.0000,0.0013,13.0755,-13.0837,2.9645,-1.8806,-1.0839,1.4169,1
0.0045,10.4510,12.0000,0.0000,0.0012,13.0609,-13.0691,2.9660,-1.8733,-1.0927,1.4200,1
0.0045,10.4531,12.0000,0.0000,0.0012,13.0462,-13.0545,2.9674,-1.8659,-1.1015,1.4231,1
0.0045,10.4552,12.0000,0.0000,0.0011,13.0315,-13.0397,2.9687,-1.8585,-1.1102,1.4263,1
0.0046,10.4572,12.0000,0.0000,0.0011,13.0167,-13.0249,2.9701,-1.8511,-1.1190,1.4294,1
0.0046,10.4591,12.0000,0.0000,0.0010,13.0018,-13.0101,2.9714,-1.8437,-1.1277,1.4326,1
0.0046,10.4611,12.0000,0.0000,0.0010,12.9869,-12.9951,2.9727,-1.8362,-1.1364,1.4357,1
0.0046,10.4629,12.0000,0.0000,0.0009,12.9719,-12.9801,2.9739,-1.8288,-1.1452,1.4389,1
0.0046,10.4648,12.0000,0.0000,0.0009,12.9569,-12.9651,2.9752,-1.8213,-1.1539,1.4420,1
0.0046,10.4666,12.0000,0.0000,0.0008,12.9417,-12.9500,2.9763,-1.8138,-1.1626,1.4451,1
0.0046,10.4683,12.0000,0.0000,0.0008,12.9266,-12.9348,2.9775,-1.8063,-1.1712,1.4483,1
0.0046,10.4700,12.0000,0.0000,0.0007,12.9114,-12.9196,2.9786,-1.7987,-1.1799,1.4514,1
0.0046,10.4717,12.0000,0.0000,0.0007,12.8961,-12.9043,2.9798,-1.7912,-1.1886,1.4546,1
0.0046,10.4733,12.0000,0.0000,0.0007,12.8808,-12.8890,2.9808,-1.7836,-1.1972,1.4577,1
0.0047,10.4749,12.0000,0.0000,0.0006,12.8655,-12.8737,2.9819,-1.7760,-1.2059,1.4608,1
0.0047,10.4764,12.0000,0.0000,0.0006,12.8501,-12.8583,2.9829,-1.7684,-1.2145,1.4640,1
0.0047,10.4779,12.0000,0.0000,0.0006,12.8346,-12.8429,2.9839,-1.7608,-1.2231,1.4671,1
0.0047,10.4793,12.0000,0.0000,0.0006,12.8192,-12.8274,2.9849,-1.7532,-1.2317,1.4703,1
